year,geo_name,geo,some_college
2015,"Grundy County","05000US17063",0.627
2017,"St. Clair County, MI","05000US26147",0.627
2017,"Pike County","05000US42103",0.627
2017,"Kenosha County, WI","05000US55059",0.627
2015,"Pender County","05000US37141",0.627
2015,"Guadalupe County, TX","05000US48187",0.627
2015,"Ogle County","05000US17141",0.627
2017,"Rappahannock County","05000US51157",0.626
2016,"Kings County, NY","05000US36047",0.626
2017,"Tioga County","05000US36107",0.626
2015,"Franklin County, MO","05000US29071",0.626
2015,"Jones County","05000US19105",0.626
2017,"Waldo County","05000US23027",0.626
2016,"Allen County","05000US20001",0.626
2017,"Pasquotank County","05000US37139",0.626
2015,"Lafayette Parish, LA","05000US22055",0.626
2017,"Saline County, AR","05000US05125",0.626
2015,"Portage County, OH","05000US39133",0.626
2015,"Jessamine County","05000US21113",0.626
2015,"Bonneville County, ID","05000US16019",0.626
2017,"Chippewa County","05000US55017",0.626
2017,"Lowndes County, GA","05000US13185",0.626
2015,"Beaufort County, SC","05000US45013",0.626
2017,"Madison County","05000US36053",0.626
2017,"Palm Beach County, FL","05000US12099",0.626
2015,"Clallam County","05000US53009",0.626
2017,"Licking County, OH","05000US39089",0.626
2015,"Cook County","05000US27031",0.626
2017,"Bingham County","05000US16011",0.626
2017,"Guadalupe County, TX","05000US48187",0.626
2015,"Montgomery County, TX","05000US48339",0.626
2015,"Transylvania County","05000US37175",0.626
2016,"Renville County","05000US27129",0.626
2016,"Chippewa County","05000US27023",0.626
2015,"Talbot County","05000US24041",0.626
2017,"Chippewa County","05000US27023",0.626
2016,"Harnett County, NC","05000US37085",0.626
2016,"Taos County","05000US35055",0.626
2017,"Massac County","05000US17127",0.626
2015,"Clatsop County","05000US41007",0.626
2017,"Craven County, NC","05000US37049",0.626
2017,"Bandera County","05000US48019",0.625
2015,"Parker County, TX","05000US48367",0.625
2016,"Kauai County","05000US15007",0.625
2016,"Shiawassee County","05000US26155",0.625
2017,"Ascension Parish, LA","05000US22005",0.625
2016,"Dixon County","05000US31051",0.625
2015,"Edwards County","05000US17047",0.625
2017,"Hancock County","05000US23009",0.625
2017,"Curry County","05000US41015",0.625
2015,"Baldwin County, AL","05000US01003",0.625
2015,"Montezuma County","05000US08083",0.625
2017,"Lincoln County","05000US23015",0.625
2016,"Deer Lodge County","05000US30023",0.625
2017,"Chatham County","05000US37037",0.625
2017,"Carter County","05000US29035",0.625
2017,"Oklahoma County, OK","05000US40109",0.625
2017,"Fremont County","05000US56013",0.625
2015,"Iredell County, NC","05000US37097",0.625
2016,"Gallatin County","05000US17059",0.625
2017,"Powhatan County","05000US51145",0.625
2017,"Herkimer County","05000US36043",0.625
2015,"Red Lake County","05000US27125",0.625
2015,"Hardin County, KY","05000US21093",0.625
2015,"Redwood County","05000US27127",0.625
2016,"Wadena County","05000US27159",0.625
2016,"Fremont County","05000US19071",0.625
2016,"Clark County, IN","05000US18019",0.625
2016,"Erie County","05000US39043",0.625
2017,"Mills County","05000US48333",0.625
2016,"Bexar County, TX","05000US48029",0.625
2017,"Loup County","05000US31115",0.625
2017,"Ottawa County","05000US39123",0.625
2016,"Tooele County","05000US49045",0.625
2015,"Adair County","05000US19001",0.625
2015,"Lanier County","05000US13173",0.625
2016,"Cass County","05000US27021",0.625
2016,"Mason County","05000US48319",0.625
2016,"Mono County","05000US06051",0.625
2015,"Stafford County","05000US20185",0.625
2017,"Tuscaloosa County, AL","05000US01125",0.625
2016,"Mason County","05000US26105",0.625
2017,"Aitkin County","05000US27001",0.625
2016,"Portsmouth city","05000US51740",0.624
2017,"Henderson County","05000US17071",0.624
2017,"Henry County","05000US17073",0.624
2015,"Pueblo County, CO","05000US08101",0.624
2015,"Carter County","05000US30011",0.624
2015,"Deer Lodge County","05000US30023",0.624
2015,"Webster County","05000US19187",0.624
2015,"Pembina County","05000US38067",0.624
2016,"Rolette County","05000US38079",0.624
2017,"Red Lake County","05000US27125",0.624
2017,"Mower County","05000US27099",0.624
2016,"Marshall County","05000US20117",0.624
2015,"Solano County, CA","05000US06095",0.624
2016,"Siskiyou County","05000US06093",0.624
2016,"Sumner County","05000US20191",0.624
2015,"Jefferson County","05000US55055",0.624
2016,"Lehigh County, PA","05000US42077",0.624
2017,"Lehigh County, PA","05000US42077",0.624
2016,"Henderson County, NC","05000US37089",0.624
2016,"Monroe County, MI","05000US26115",0.624
2016,"Union County","05000US17181",0.624
2015,"Ulster County, NY","05000US36111",0.624
2016,"Putnam County","05000US54079",0.624
2017,"Berrien County, MI","05000US26021",0.624
2015,"Columbia County","05000US36021",0.624
2015,"Baker County","05000US41001",0.624
2016,"Ascension Parish, LA","05000US22005",0.624
2015,"Bossier Parish, LA","05000US22015",0.624
2017,"McClain County","05000US40087",0.624
2015,"Cheshire County","05000US33005",0.624
2015,"Belknap County","05000US33001",0.624
2015,"Weld County, CO","05000US08123",0.623
2016,"Teller County","05000US08119",0.623
2015,"Harvey County","05000US20079",0.623
2017,"Tarrant County, TX","05000US48439",0.623
2017,"Portsmouth city","05000US51740",0.623
2017,"Plumas County","05000US06063",0.623
2015,"Wayne County","05000US49055",0.623
2017,"Chickasaw County","05000US19037",0.623
