year,geo_name,geo,grads_total
2015,"Lake County, FL","05000US12069",1416
2015,"Franklin County","05000US53021",1414
2015,"Jackson County, OR","05000US41029",1413
2013,"Berrien County, MI","05000US26021",1412
2015,"Iredell County, NC","05000US37097",1411
2014,"Frederick County","05000US51069",1407
2015,"Wyandotte County, KS","05000US20209",1403
2013,"Deschutes County, OR","05000US41017",1402
2013,"Sebastian County, AR","05000US05131",1400
2013,"Jackson County, OR","05000US41029",1398
2014,"Jackson County, OR","05000US41029",1397
2015,"Buffalo County","05000US31019",1397
2013,"Hockley County","05000US48219",1396
2015,"Porter County, IN","05000US18127",1396
2013,"Yellowstone County, MT","05000US30111",1395
2014,"Bowie County","05000US48037",1395
2014,"Fredericksburg city","05000US51630",1393
2015,"Shasta County, CA","05000US06089",1393
2013,"Spalding County","05000US13255",1392
2015,"Jefferson County","05000US17081",1390
2014,"Drew County","05000US05043",1390
2015,"Navarro County","05000US48349",1390
2013,"Fredericksburg city","05000US51630",1390
2014,"Buffalo County","05000US31019",1387
2014,"Franklin County","05000US53021",1387
2013,"Wapello County","05000US19179",1387
2015,"Garfield County","05000US08045",1385
2014,"Lake County, FL","05000US12069",1383
2015,"Lenawee County, MI","05000US26091",1383
2013,"Weakley County","05000US47183",1383
2013,"Henderson County","05000US48213",1382
2013,"Cowley County","05000US20035",1381
2013,"Hawaii County, HI","05000US15001",1381
2013,"Sarasota County, FL","05000US12115",1381
2015,"Bay County, FL","05000US12005",1380
2013,"Nicollet County","05000US27103",1379
2013,"Graham County","05000US04009",1379
2015,"Chelan County","05000US53007",1379
2014,"Nicollet County","05000US27103",1377
2013,"Fairbanks North Star Borough, AK","05000US02090",1377
2013,"Lauderdale County","05000US01077",1377
2013,"Midland County","05000US26111",1377
2014,"Macon County, IL","05000US17115",1377
2015,"Deschutes County, OR","05000US41017",1375
2015,"Lafourche Parish","05000US22057",1375
2013,"Floyd County","05000US21071",1374
2013,"Christian County","05000US21047",1372
2014,"Sarasota County, FL","05000US12115",1372
2015,"Schuylkill County, PA","05000US42107",1370
2014,"Berrien County, MI","05000US26021",1367
2014,"Lafourche Parish","05000US22057",1364
2014,"Sebastian County, AR","05000US05131",1364
2013,"Jefferson County","05000US17081",1364
2015,"Danville city","05000US51590",1361
2014,"Grayson County, TX","05000US48181",1361
2014,"Iredell County, NC","05000US37097",1358
2013,"Williamson County","05000US17199",1357
2015,"Lauderdale County","05000US01077",1356
2014,"Whitley County","05000US21235",1352
2015,"Lee County","05000US37105",1351
2013,"Shasta County, CA","05000US06089",1348
2015,"Frederick County","05000US51069",1348
2014,"Weakley County","05000US47183",1347
2015,"Itawamba County","05000US28057",1347
2015,"Seneca County","05000US39147",1346
2014,"Pennington County","05000US27113",1346
2015,"Bowie County","05000US48037",1346
2013,"Lake County, FL","05000US12069",1346
2013,"Marion County","05000US54049",1345
2013,"Perry County","05000US21193",1344
2013,"Lafourche Parish","05000US22057",1342
2015,"Ashland County","05000US39005",1341
2013,"Wyandotte County, KS","05000US20209",1338
2013,"Twin Falls County","05000US16083",1337
2014,"Comanche County, OK","05000US40031",1335
2014,"Perry County","05000US21193",1333
2014,"Brunswick County","05000US51025",1331
2015,"Jefferson County","05000US39081",1330
2014,"Lenawee County, MI","05000US26091",1330
2015,"Catawba County, NC","05000US37035",1329
2013,"Catawba County, NC","05000US37035",1323
2013,"Carroll County","05000US47017",1322
2013,"Putnam County","05000US12107",1322
2014,"Schuylkill County, PA","05000US42107",1320
2014,"Prince Edward County","05000US51147",1320
2014,"Pottawattamie County","05000US19155",1319
2015,"Weakley County","05000US47183",1318
2014,"Cowley County","05000US20035",1318
2014,"Graham County","05000US04009",1315
2015,"Prince Edward County","05000US51147",1310
2015,"Napa County, CA","05000US06055",1309
2013,"Stanly County","05000US37167",1308
2014,"Webster County","05000US19187",1307
2013,"Aiken County, SC","05000US45003",1306
2013,"Humacao Municipio","05000US72069",1306
2013,"Beaver County, PA","05000US42007",1305
2013,"Schuylkill County, PA","05000US42107",1305
2013,"Comanche County, OK","05000US40031",1303
2015,"Holmes County","05000US28051",1303
2015,"Washington County, MD","05000US24043",1303
2014,"Washington County, MD","05000US24043",1303
2015,"Santa Fe County, NM","05000US35049",1302
2015,"Brunswick County","05000US51025",1302
2015,"Cowley County","05000US20035",1301
2014,"Calhoun County, MI","05000US26025",1298
2013,"Holmes County","05000US28051",1296
2014,"Stanly County","05000US37167",1296
2014,"Hockley County","05000US48219",1295
2013,"Rock County, WI","05000US55105",1294
2014,"Yellowstone County, MT","05000US30111",1292
2014,"Aiken County, SC","05000US45003",1292
2013,"Manatí Municipio","05000US72091",1289
2015,"Sumner County, TN","05000US47165",1289
2014,"Wyandotte County, KS","05000US20209",1289
2015,"Grayson County, TX","05000US48181",1287
2014,"San Juan County, NM","05000US35045",1287
2014,"Wichita County, TX","05000US48485",1286
2015,"Hopkins County","05000US21107",1283
2013,"Iredell County, NC","05000US37097",1283
2013,"Davidson County, NC","05000US37057",1283
2013,"Pennington County","05000US27113",1282
2014,"Callaway County","05000US29027",1281
2013,"Frederick County","05000US51069",1280
2015,"Butler County","05000US20015",1278
2014,"Manatí Municipio","05000US72091",1278
2015,"Pottawattamie County","05000US19155",1277
2014,"Clallam County","05000US53009",1277
2014,"Parker County, TX","05000US48367",1277
2014,"Putnam County","05000US12107",1275
2014,"Itawamba County","05000US28057",1275
2015,"Somerset County, NJ","05000US34035",1275
2013,"Franklin County","05000US53021",1274
2014,"Marion County","05000US54049",1272
2014,"Butler County","05000US20015",1271
2013,"Itawamba County","05000US28057",1271
2013,"Webster County","05000US19187",1270
2013,"Bay County, FL","05000US12005",1270
2014,"Ware County","05000US13299",1268
2015,"Bristol County","05000US44001",1267
2015,"Fredericksburg city","05000US51630",1266
2013,"Bristol County","05000US44001",1265
2013,"Washington County, MD","05000US24043",1264
2013,"Prince Edward County","05000US51147",1259
2015,"Tate County","05000US28137",1259
2013,"San Juan County, NM","05000US35045",1255
2014,"Jefferson County","05000US17081",1252
2015,"Stanly County","05000US37167",1251
2013,"Butler County","05000US20015",1251
2014,"Porter County, IN","05000US18127",1250
2013,"Lenawee County, MI","05000US26091",1248
2014,"Polk County","05000US41053",1247
2013,"Bossier Parish, LA","05000US22015",1246
2014,"Beaver County, PA","05000US42007",1243
2013,"Salem city","05000US51775",1242
2014,"Napa County, CA","05000US06055",1242
2014,"Barnstable County, MA","05000US25001",1242
2015,"Wichita County, TX","05000US48485",1239
2014,"Garfield County","05000US08045",1235
2014,"Manitowoc County","05000US55071",1235
2015,"Marion County","05000US54049",1234
2013,"Seneca County","05000US39147",1234
2015,"Manatí Municipio","05000US72091",1232
2014,"Salem city","05000US51775",1231
2013,"LaSalle County, IL","05000US17099",1231
2013,"Hancock County","05000US39063",1230
2014,"Humacao Municipio","05000US72069",1229
2014,"Twin Falls County","05000US16083",1228
2013,"Floyd County","05000US18043",1223
2015,"Buchanan County","05000US29021",1221
2015,"Drew County","05000US05043",1218
2015,"Twin Falls County","05000US16083",1217
2015,"Berkeley County, WV","05000US54003",1217
2014,"Hopkins County","05000US21107",1216
2013,"Hopkins County","05000US21107",1215
2015,"Beaver County, PA","05000US42007",1213
2013,"Cowlitz County, WA","05000US53015",1212
2014,"Catawba County, NC","05000US37035",1211
2013,"Sumner County, TN","05000US47165",1209
2015,"Skagit County, WA","05000US53057",1207
2014,"Bristol County","05000US44001",1203
2014,"Somerset County, NJ","05000US34035",1202
2015,"Livingston County","05000US36051",1202
2015,"Perry County","05000US21193",1201
2014,"St. Johns County, FL","05000US12109",1201
2014,"Floyd County","05000US18043",1200
2015,"Hancock County","05000US39063",1199
2014,"Josephine County","05000US41033",1198
2015,"Clallam County","05000US53009",1195
2015,"Clinton County","05000US42035",1195
2015,"Claiborne County","05000US47025",1194
2014,"Hancock County","05000US39063",1190
2014,"Kandiyohi County","05000US27067",1190
2014,"Skagit County, WA","05000US53057",1190
2014,"Davidson County, NC","05000US37057",1189
2013,"Washington County","05000US48477",1189
2013,"Kandiyohi County","05000US27067",1187
2014,"Santa Fe County, NM","05000US35049",1186
2014,"Jefferson County","05000US39081",1186
2014,"Jefferson County","05000US05069",1184
2014,"Clinton County","05000US42035",1182
2015,"Humacao Municipio","05000US72069",1182
2013,"Skagit County, WA","05000US53057",1181
2015,"Union County","05000US42119",1181
2013,"Sumter County","05000US01119",1181
2013,"Mercer County, PA","05000US42085",1180
2013,"Union County","05000US42119",1178
2013,"Callaway County","05000US29027",1177
2013,"St. Johns County, FL","05000US12109",1177
2015,"Androscoggin County, ME","05000US23001",1175
2014,"Chelan County","05000US53007",1170
2013,"Whitley County","05000US21235",1169
2014,"Mercer County","05000US54055",1167
2015,"Lexington city","05000US51678",1165
2013,"Manitowoc County","05000US55071",1165
2015,"Floyd County","05000US18043",1165
2013,"Somerset County, NJ","05000US34035",1163
2015,"Sarasota County, FL","05000US12115",1163
2014,"Tate County","05000US28137",1162
2013,"Lee County","05000US37105",1162
2013,"Jefferson County","05000US39081",1162
2013,"Pinal County, AZ","05000US04021",1161
2014,"Jefferson County, MO","05000US29099",1158
2013,"Pottawatomie County","05000US40125",1158
2015,"Roane County","05000US47145",1155
2015,"Hockley County","05000US48219",1152
2014,"Harlan County","05000US21095",1149
2013,"Kootenai County, ID","05000US16055",1147
2013,"Napa County, CA","05000US06055",1146
2014,"Sumner County, TN","05000US47165",1144
2013,"Parker County, TX","05000US48367",1142
2013,"Porter County, IN","05000US18127",1140
2015,"Cooke County","05000US48097",1140
2013,"Androscoggin County, ME","05000US23001",1139
2013,"Garfield County","05000US08045",1139
2014,"Union County","05000US42119",1139
2014,"Seneca County","05000US39147",1137
2013,"Yellow Medicine County","05000US27173",1136
2013,"Pennington County, SD","05000US46103",1135
2015,"Rock County, WI","05000US55105",1132
2014,"LaSalle County, IL","05000US17099",1132
2014,"Clark County","05000US05019",1132
2014,"Rock County, WI","05000US55105",1131
2014,"Yellow Medicine County","05000US27173",1131
2013,"Neosho County","05000US20133",1130
2013,"Adams County","05000US17001",1130
2015,"Pinal County, AZ","05000US04021",1130
2015,"Pottawatomie County","05000US40125",1129
2013,"Clinton County","05000US42035",1129
2015,"Manitowoc County","05000US55071",1128
2013,"Cerro Gordo County","05000US19033",1128
2015,"Augusta County","05000US51015",1126
2013,"Bowie County","05000US48037",1126
2014,"Holmes County","05000US28051",1126
2015,"Butler County","05000US29023",1126
2014,"Winchester city","05000US51840",1125
2013,"Mercer County","05000US54055",1123
2013,"Barnstable County, MA","05000US25001",1123
2013,"Augusta County","05000US51015",1120
2015,"Cowlitz County, WA","05000US53015",1118
2015,"Webster County","05000US19187",1117
2014,"Midland County","05000US26111",1116
2014,"Mercer County, PA","05000US42085",1116
2015,"Warren County","05000US36113",1115
2015,"Adams County","05000US17001",1114
2013,"Clark County","05000US05019",1113
2015,"Nash County","05000US37127",1111
2014,"Pottawatomie County","05000US40125",1111
2013,"St. Clair County, MI","05000US26147",1111
2013,"Washington County","05000US39167",1107
2014,"Maury County","05000US47119",1105
2013,"Cooke County","05000US48097",1105
2015,"Clark County","05000US05019",1102
2014,"Sioux County","05000US19167",1101
2013,"Buchanan County","05000US29021",1101
2014,"Wood County","05000US54107",1101
2014,"Androscoggin County, ME","05000US23001",1101
2014,"Cerro Gordo County","05000US19033",1100
2015,"Cullman County","05000US01043",1099
2015,"Mercer County, PA","05000US42085",1097
2015,"Josephine County","05000US41033",1096
2014,"Custer County","05000US40039",1095
2013,"Chelan County","05000US53007",1095
2015,"San Miguel County","05000US35047",1094
2015,"Jones County","05000US28067",1092
2014,"Kay County","05000US40071",1092
2013,"Jefferson Parish, LA","05000US22051",1091
2013,"Josephine County","05000US41033",1091
2015,"Muskogee County","05000US40101",1089
2013,"Jefferson County","05000US05069",1089
2015,"Jefferson Parish, LA","05000US22051",1085
2013,"Lexington city","05000US51678",1084
2013,"Pontotoc County","05000US40123",1082
2013,"Sioux County","05000US19167",1081
2013,"San Miguel County","05000US35047",1079
2015,"Harford County, MD","05000US24025",1079
2014,"Roane County","05000US47145",1079
2015,"Salem city","05000US51775",1078
2015,"Barnstable County, MA","05000US25001",1078
2014,"Lexington city","05000US51678",1074
2013,"Jefferson County, MO","05000US29099",1072
2015,"Jefferson County, MO","05000US29099",1071
2013,"Mower County","05000US27099",1069
2013,"Buena Vista County","05000US19021",1069
2014,"Pennington County, SD","05000US46103",1069
2014,"San Miguel County","05000US35047",1067
2015,"Pontotoc County","05000US40123",1066
2013,"Marin County, CA","05000US06041",1066
2014,"Pontotoc County","05000US40123",1064
2014,"Crow Wing County","05000US27035",1063
2015,"Winchester city","05000US51840",1062
2014,"Williamson County","05000US17199",1062
2013,"Wythe County","05000US51197",1059
2013,"Winchester city","05000US51840",1059
2013,"Linn County, OR","05000US41043",1057
2015,"Yellow Medicine County","05000US27173",1056
2015,"Mercer County","05000US54055",1055
2014,"Genesee County","05000US36037",1054
2013,"Maury County","05000US47119",1054
2013,"Roane County","05000US47145",1053
2015,"Klamath County","05000US41035",1052
2014,"Linn County, OR","05000US41043",1051
2015,"Roosevelt County","05000US35041",1050
2014,"Kootenai County, ID","05000US16055",1049
2015,"St. Johns County, FL","05000US12109",1049
2014,"Sumter County","05000US01119",1046
2014,"Cooke County","05000US48097",1046
2013,"Saline County","05000US20169",1045
2013,"Santa Fe County, NM","05000US35049",1045
2015,"Lamar County","05000US48277",1044
2014,"Calhoun County","05000US05013",1043
2015,"Aiken County, SC","05000US45003",1042
2014,"Adams County","05000US17001",1041
2014,"Pasquotank County","05000US37139",1040
2015,"Kay County","05000US40071",1039
2015,"Kandiyohi County","05000US27067",1038
2015,"Midland County","05000US26111",1034
2013,"Addison County","05000US50001",1033
2015,"Maury County","05000US47119",1033
2013,"Berkeley County, WV","05000US54003",1033
2013,"Barton County","05000US20009",1031
2015,"Washington County","05000US39167",1030
2014,"Augusta County","05000US51015",1029
2015,"Howard County","05000US29089",1028
2014,"Marin County, CA","05000US06041",1028
2013,"Wood County","05000US54107",1026
2015,"Harlan County","05000US21095",1025
2015,"Wood County","05000US54107",1024
2014,"Washington County","05000US39167",1024
2015,"Alamosa County","05000US08003",1024
2015,"Kootenai County, ID","05000US16055",1023
2014,"Jones County","05000US28067",1023
2014,"St. Clair County, MI","05000US26147",1023
2013,"Wise County","05000US51195",1023
